betId,date,gameId,game,ticker,eventTicker,marketFamily,market,period,side,line,subjectType,subjectName,source,entryTimestamp,modelVersion,joinMethod,entryPricePct,entryAmerican,entryBidPct,entryAskPct,entryMidPct,closingAskPct,closingMidPct,closingAmerican,closingTimestamp,clvAskPct,clvMidPct,clvCaptureStatus,closingLineUnavailableReason,modelProbPct,marketImpliedPctAtEntry,projectedEdgePct,expectedProfitPerDollar,confidenceTier,recommendationStatus,modelSupportStatus,stake,result,grossReturn,netProfit,roiPct,lineupConfirmationStatus,awayPitcher,homePitcher,bullpenState,park,weather,umpire,favoriteOrUnderdog,horizon,manualAnalysisNotes,reasonCodes,exactContractMetadata,dataQualityStatus,dataQualityFlags,trackingType,countsTowardBankroll,hypotheticalStake,hypotheticalNetProfit,hypotheticalRoiPct,realMoneyBlockReasons
2026-05-27-030,2026-05-27,,CHC @ PIT,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,57.806,-137,,,,,,,,,,,,62.1,,2.0,,Medium,PUSH,SUPPORTED,4.0,PUSH,4.0,0.0,0.0,,,,,,,,,F5,CHC L10. PIT F5 62.1% model. Taillon xERA 5.20 especially bad in early innings. Chandler BB% concern only post-F5.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-031,2026-05-27,,PHI @ SD,,,first_inning_run,NRFI,F1,,,,,,,,legacy_fallback,57.806,-137,,,,,,,,,,,,67.0,,1.5,,Paper,WIN,SUPPORTED,1.0,WIN,1.73,0.73,73.0,,,,,,,,,F1,Slate 100% NRFI lean. Sanchez xERA 2.87 elite but Buehler 4.65 not. Rule 2 flag — NRFI requires elite on BOTH sides. Paper only for data.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-032,2026-05-27,,TB @ BAL,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,1.8,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"TB 34-18, 4.69 R/G. BAL bullpen ERA 4.73 vulnerable. BAL starter TBD = LOW conf. Paper only. Verify TT line before placing.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-033,2026-05-27,,LAA @ DET,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,2.1,,Medium,SETTLED,SUPPORTED,3.0,WIN,5.73,2.73,91.0,,,,,,,,,full_game,"DET proj 4.0 runs. Soriano BB% 10.2% + LAA bullpen ERA 4.83 vulnerable. Verify DET TT line — if at 3.5 or below, strong edge.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-034,2026-05-27,,CHC @ PIT,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,3.0,,High,SETTLED,SUPPORTED,4.0,WIN,7.64,3.64,91.0,,,,,,,,,full_game,"PIT proj 4.5 runs vs Taillon xERA 5.20 / barrel 14.5%. PIT R/G 4.91, W3 streak. Verify TT line — edge depends on it being ≤4.0.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-035,2026-05-27,,CHC @ PIT,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,57.447,-135,,,,,,,,,,,,67.0,,2.2,,Medium,WIN,SUPPORTED,3.0,WIN,5.22,2.22,74.0,,,,,,,,,F1,Slate 67% YRFI. Chandler BB% 16% = early walk risk. Taillon xERA 5.20 = vulnerable early. Rule 7 satisfied by Chandler walk evidence.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-036,2026-05-27,,CIN @ NYM,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,1.6,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.91,0.91,91.0,,,,,,,,,full_game,NYM proj 4.2 vs Abbott BB% 10.5%. BUT NYM L5 streak — cold offense flag (Rule 18). Paper only. Verify TT line.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-037,2026-05-27,,MIN @ CWS,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,2.0,,Medium,SETTLED,SUPPORTED,3.0,LOSS,0.0,-3.0,-100.0,,,,,,,,,full_game,MIN proj 4.5 runs. CWS bullpen xFIP 4.57 vulnerable. Martin xERA 3.55 decent but pen exposure in back half. Verify TT line.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-038,2026-05-27,,MIN @ CWS,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,1.8,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.91,0.91,91.0,,,,,,,,,full_game,CWS proj 4.3. MIN bullpen xFIP 4.51 vulnerable. Prielipp BB% 9.8% = pitch count risk. Paper — CWS is home team with losing record.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-039,2026-05-27,,NYY @ KC,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,,,3.5,,High,SETTLED,SUPPORTED,5.0,WIN,9.35,4.35,87.0,,,,,,,,,full_game,"NYY proj 5.3 runs vs Cameron xERA 4.97 + KC bullpen ERA 4.39. NYY 4.96 R/G, W3 streak. Verify TT line — if at 4.5 or below, near-lock.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-040,2026-05-27,,NYY @ KC,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,3.2,,High,SETTLED,SUPPORTED,4.0,WIN,7.64,3.64,91.0,,,,,,,,,full_game,"KC proj 3.7 vs Cole xERA 2.53 + NYY bullpen ERA 3.19 elite. Verify KC TT line — if at 4.0+, strong edge. Pairs with NYY ML/RL/F5.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-041,2026-05-27,,HOU @ TEX,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,1.7,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,TEX proj 3.9 runs. Burrows xERA 4.17 + HOU bullpen ERA 5.16 VULNERABLE. Paper — TEX offense not elite. Verify TT line.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-042,2026-05-27,,COL @ LAD,,,winning_margin,Run Line,full_game,,,,,,2026-05-27T06:00:00Z,,legacy_fallback,61.832,-162,,,,,,,2026-05-27T06:00:00Z,,,,,69.7,,2.4,,Medium,WIN,SUPPORTED,4.0,WIN,6.47,2.47,61.75,,,,,,,,,full_game,"Model 69.7% cover vs 61.8% implied. Discussed in analysis, not logged. Ohtani xERA 2.40 + Sugano 7.51. LAD +117 run diff.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-043,2026-05-27,,COL @ LAD,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,56.522,-130,,,,,,,,,,,,,,3.0,,High,SETTLED,SUPPORTED,5.0,WIN,8.85,3.85,77.0,,,,,,,,,full_game,"LAD proj 4.8 runs vs Sugano xERA 7.51. LAD 5.35 R/G, scored 15 last night. Verify TT line — if at 4.5 or below, near-lock.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-27-044,2026-05-27,,COL @ LAD,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,,,2.8,,Medium,SETTLED,SUPPORTED,4.0,WIN,7.48,3.48,87.0,,,,,,,,,full_game,"COL proj 3.2 vs Ohtani xERA 2.40 / K% 28.4% + LAD bullpen ERA 3.15. Verify COL TT line — if at 3.5+, strong Under.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-001,2026-05-28,,ATL @ BOS,,,game_total,Total,full_game,,,,,,,,legacy_fallback,53.271,-114,,,,,,,,,,,,75.0,,21.7,,High,SETTLED,SUPPORTED,6.0,LOSS,0.0,-6.0,-100.0,,,,,,,,,full_game,"Sale true_xFIP=3.31 (recent4.07/season3.06), Tolle true_xFIP=2.56 (recent3.10/season2.20). Both starters elite K%. Under gate ALL PASS: Rule 35 clear (BOS 8 runs but both starters K/9>9 AND BB/9<3.0), Rule 31 no openers, Rule 22 not pick-em. ATL pen elite xFIP=3.36. Fenway park adj +0.3 applied. Proj 3.54 vs line 7.0.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-002,2026-05-28,,HOU @ TEX,,,game_total,Total,full_game,,,,,,2026-05-28T23:00:00Z,,legacy_fallback,48.309,107,,,,,,,2026-05-28T23:00:00Z,,,,,70.0,,21.7,,Medium,VOID,SUPPORTED,0.0,VOID,0.0,0.0,0.0,,,,,,,,,full_game,VOIDED pre-game: Corrected full-game projection with pen exposure ~7.5 runs eliminates Under edge. Earlier calculation had pen scalar error. Projection now near/above 7.0 line.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-003,2026-05-28,,CHC @ PIT,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,56.897,-132,,,,,,,,,,,,66.5,,9.6,,High,SETTLED,SUPPORTED,8.0,LOSS,0.0,-8.0,-100.0,,,,,,,,,F5,F5 price confirmed -132 FD/DK. Rule 42 gate cleared. xERAGap=2.78 f5Amplified=TRUE (Rule 46 canonical). Skenes true_xFIP=2.446 vs Rea true_xFIP=4.82. Kelly: 9.6% x 0.24 = $8. Upgraded from Paper.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-004,2026-05-28,,LAA @ DET,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,48.78,105,,,,,,,,,,,,72.2,,23.4,,Medium,SETTLED,SUPPORTED,5.0,LOSS,0.0,-5.0,-100.0,,,,,,,,,F5,F5 price confirmed +105. Rule 42 gate cleared. xERAGap=3.22 f5Amplified=TRUE. Rodriguez xFIP=null/2 starts limits full confidence despite massive edge — Medium cap. Flaherty true_xFIP=5.235 vs Rodriguez xERA=8.28. Upgraded from Paper.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-005,2026-05-28,,MIN @ CWS,,,game_result,ML,full_game,,,,,,,,legacy_fallback,43.29,131,,,,,,,,,,,,49.0,,6.6,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,Paper due to Rojas BB%=16.4% walk risk and only 2-start sample. Model ~49-50% vs VF 42.4% → edge exists but Kalshi divergence (CWS -143 market) requires investigation per Rule 37. CWS L15=2.87 regression signal but also just put up 15 runs. Under blocked Rule 35.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-006,2026-05-28,,TOR @ BAL,,,game_total,Total,full_game,,,,,,,,legacy_fallback,52.83,-112,,,,,,,,,,,,65.0,,12.2,,Medium,SETTLED,SUPPORTED,5.0,LOSS,0.0,-5.0,-100.0,,,,,,,,,full_game,"Corbin true_xFIP=5.038 (recent3.95/season5.40), Bassitt true_xFIP=5.13 (recent5.94/season4.86). Both low K rates (16.8%/15.3%) — contact pitchers. BAL pen xFIP=4.73 (bullpenVulnerable). Bassitt avgIP=4.09 means heavy pen exposure. Under BLOCKED Rule 35 (BAL 11 runs + Corbin K%<9). Over proj ~9.8-10.4 vs line 8.5.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-007,2026-05-28,,CHC @ PIT,,,game_total,Total,full_game,,,,,,,,legacy_fallback,49.751,101,,,,,,,,,,,,52.0,,2.5,,Paper,SETTLED,SUPPORTED,1.0,WIN,2.01,1.01,101.0,,,,,,,,,full_game,Proj ~8.0 vs line 7.5. Skenes (2.446) dominates CHC but Rea (4.82) gives up runs to PIT. Under BLOCKED Rule 35 (CHC 10 runs + Rea BB%>3.0). Edge marginal (+2.5%) — Paper only. PIT projects 4.9 runs off Rea.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-008,2026-05-28,,LAA @ DET,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,60.0,,7.6,,Medium,SETTLED,SUPPORTED,4.0,WIN,7.64,3.64,91.0,,,,,,,,,full_game,Flaherty true_xFIP=5.235 (recent5.76/season5.06). LAA bats vs one of the worst starters on the slate. LAA pen terrible (5.11) neutralizes any bullpen help. LAA wRC+=90 vs vulnerable arm. Line est 3.5 — need to confirm on DK.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-009,2026-05-28,,LAA @ DET,,,,K Prop,,,,,,,,,legacy_fallback,60.474,-153,,,,,,,,,,,,70.0,,9.5,,Medium,SETTLED,,4.0,WIN,6.61,2.61,65.25,,,,,,,,,,"Rule 19: BB%=13% HIGH WALK RISK. Walks steal K opportunities and drive pitch count up → early exit. K%=19.6% translates to ~7.9 K/9. avgIP=4.22 → only ~4.2 IP to get Ks. Line 5.5 needs ~1.3 K/IP which is difficult with that walk rate. 2-start sample flag but Rule 19 is model-level, not sample-dependent.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING""]",REAL,True,,,,[]
2026-05-28-010,2026-05-28,,MIN @ CWS,,,game_total,Total,full_game,,,,,,,,legacy_fallback,49.505,102,,,,,,,,,,,,52.0,,2.5,,Paper,SETTLED,SUPPORTED,1.0,PUSH,1.0,0.0,0.0,,,,,,,,,full_game,Paper only. Rojas BB%=16.4% → walks all game → baserunners → MIN vulnerable pen exposed. Both pens vulnerable (4.69/4.51). CWS bounceback after L15=2.87. Proj barely over 8.0 line. Too thin for real money but directionally correct.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-011,2026-05-28,,MIN @ CWS,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,56.522,-130,,,,,,,,,,,,62.0,,5.5,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.77,0.77,77.0,,,,,,,,,F1,Rojas BB%=16.4% → high probability of walking leadoff or early batters in 1st inning → baserunners → YRFI. Rule 40: need both teams 1st-inning run rate confirmed. Paper only without full 4-factor composite.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-012,2026-05-28,,ATL @ BOS,,,game_result,ML,full_game,,,,,,,,legacy_fallback,57.082,-133,,,,,,,,,,,,58.0,,0.9,,Medium,SETTLED,SUPPORTED,4.0,WIN,7.01,3.01,75.25,,,,,,,,,full_game,"Sale real profile: 7-3, 1.89 ERA, 0.87 WHIP. L4 starts: 8,7,11,8 Ks. True_xFIP=3.31 understates him (recentFIP=4.07 = one bad game). ATL pen elite (3.36). BOS wRC+=86, L7=3.14. Edge marginal (+0.9%) but qualitative case is strong. Sizing at Medium $4 given low calc edge.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-013,2026-05-28,,ATL @ BOS,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,50.0,100,,,,,,,,,,,,58.0,,8.0,,Medium,VOID,SUPPORTED,0.0,VOID,0.0,0.0,0.0,,,,,,,,,full_game,VOIDED: Assumed line 3.5 — real line is 2.5. BOS proj 3.0-3.2 vs 2.5 line means OVER direction. Over 2.5 at -143 only +6.2% edge — insufficient at that juice. Skip entirely.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-014,2026-05-28,,ATL @ BOS,,,first_inning_run,NRFI,F1,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,55.0,,9.5,,Paper,SETTLED,SUPPORTED,1.0,WIN,2.2,1.2,120.0,,,,,,,,,F1,"Paper only — need 1st-inning xERA confirmed for both Sale and Tolle before upgrading. Total 7.0 <8.0 so Rule 34 gate passes. Both starters elite (3.31 / 2.56 xFIP). BOS scored 8 yesterday but Sale clears Rule 35 K threshold. If both 1st-inn xERA <3.00, upgrade to Medium.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-015,2026-05-28,,ATL @ BOS,,,,K Prop,,,,,,,,,legacy_fallback,,,,,,,,,,,,,,,,,,Paper,SETTLED,,0.0,PENDING,,,,,,,,,,,,,SUPERSEDED by bets 025 (Sale K Over 8 HIGH $4) and 026 (Sale K Over 7 Medium $3). Lines confirmed. Void this paper bet.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING"", ""MISSING_ENTRY_PRICE""]",REAL,True,,,,[]
2026-05-28-016,2026-05-28,,TOR @ BAL,,,game_result,ML,full_game,,,,,,,,legacy_fallback,46.729,114,,,,,,,,,,,,49.0,,2.3,,Medium,SETTLED,SUPPORTED,4.0,WIN,8.56,4.56,114.0,,,,,,,,,full_game,"Bassitt 5.51 ERA, declining profile, K%=15.3%. Corbin 2-1 3.86 ERA, recent improvement real (recentFIP=3.95). FD numberFire: TOR 56.5% win prob. Model ~49%, edge thin but plus money makes it worth logging. BAL -130 market may be overpriced given Bassitt struggles.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-017,2026-05-28,,TOR @ BAL,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,62.0,,9.6,,Medium,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,Bassitt avgIP=4.09 → heavy BAL pen exposure. BAL pen xFIP=4.73 (Vulnerable). TOR wRC+=90 vs one of worst starter profiles on slate. TOR proj ~5.0 vs est line 4.0. Need DK TT line confirmed.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-018,2026-05-28,,TOR @ BAL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,56.522,-130,,,,,,,,,,,,68.0,,11.5,,Medium,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F1,"Both starters K%<17% — pure contact pitchers. BAL offense scored 11 yesterday, W3 streak. TOR offense W2. High first-inning run probability. Need 1st-inning xERA from Savant for full Rule 40 composite — partial confirmation only. Medium sizing pending full 4-factor confirmation.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-019,2026-05-28,,TOR @ BAL,,,,Pitcher Prop,,,,,,,,,legacy_fallback,47.17,112,,,,,,,,,,,,56.0,,8.8,,Medium,SETTLED,,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,,"Bassitt 5.51 ERA, K%=15.3%, avgIP=4.09. Gives up contact, leaves early. TOR wRC+=90 but his profile means runs come. ER O2.5 at +112 has strong model support. True probability ~56% vs implied 47.2%.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING""]",REAL,True,,,,[]
2026-05-28-020,2026-05-28,,CHC @ PIT,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,62.0,,8.5,,Medium,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,"Rea true_xFIP=4.82 (recent3.71/season5.19), BB%=7.3%. PIT wRC+=109, L7=4.86. Home offense attacks walks and vulnerability. Tony's Picks consensus: PIT TT Over 4.5. CHC pen average (3.94) provides minimal relief. PIT proj ~4.9 runs.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-021,2026-05-28,,CHC @ PIT,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,65.0,,11.5,,Medium,SETTLED,SUPPORTED,4.0,WIN,7.48,3.48,87.0,,,,,,,,,full_game,"Even vs Skenes (2.446 xFIP), CHC wRC+=105 projects ~3.0-3.2 runs over full game. Skenes goes 5-6 IP, then CHC pen (average 3.94) takes over. CHC TT O2.5 at -115 — if anything Skenes makes pitching through lineup count tough but 9 innings is a long time. CHC will get to 3.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-022,2026-05-28,,CHC @ PIT,,,first_inning_run,NRFI,F1,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,55.0,,9.5,,Paper,SETTLED,SUPPORTED,1.0,WIN,2.2,1.2,120.0,,,,,,,,,F1,"Paper — need Rea 1st-inning xERA from Savant to complete Rule 40 4-factor. Skenes clearly sub-3.00. Total 7.5 <8.0, Rule 34 passes. If Rea 1st-inn xERA <4.00, upgrade to Medium.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-023,2026-05-28,,HOU @ TEX,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,54.751,-121,,,,,,,,,,,,58.0,,1.9,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,Downgraded Paper: real price -121 (est was -115). Edge drops to +1.9% — below Medium threshold. Directional lean still correct (TEX proj 4.0 vs line 3.5) but juice kills it at this margin.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-28-024,2026-05-28,,HOU @ TEX,,,,K Prop,,,,,,,,,legacy_fallback,60.938,-156,,,,,,,,,,,,72.0,,11.1,,Medium,SETTLED,,4.0,WIN,6.56,2.56,64.0,,,,,,,,,,"Eovaldi K%=23.8% but HOU wRC+=99 (league average, not a high-K opponent). ESPN projects 67% probability of Under hitting. K/9 ~8.6. Line 6.5 needs ~1.1 K/IP over ~5.2 IP. Regression flag on HOU offense cuts both ways — they may actually put more balls in play (not Ks) against solid Eovaldi. Rule 8 checklist: BB%=5.5% ✅ durable ✅.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING""]",REAL,True,,,,[]
2026-05-28-025,2026-05-28,,ATL @ BOS,,,,K Prop,,,,,,,,,legacy_fallback,48.78,105,,,,,,,,,,,,61.4,,12.6,,High,SETTLED,,4.0,WIN,8.2,4.2,105.0,,,,,,,,,,"Sale L4: 8,7,11,8 Ks (avg 8.5). K%=29.9%. BB%=5.8% clean. avgIP=5.8 durable. BOS wRC+=86, L7=3.14 — soft, weak lineup. Poisson(λ=8.5): P(K≥8)=61.4%. Market +105 implies 48.8%. Edge +12.6% at PLUS MONEY. Rule 8 checklist ALL PASS. High $4 per Rule 43 (12.6% × 0.24). Better value than Over 7 at -183.",,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING""]",REAL,True,,,,[]
2026-05-28-026,2026-05-28,,ATL @ BOS,,,,K Prop,,,,,,,,,legacy_fallback,64.664,-183,,,,,,,,,,,,72.0,,7.3,,Medium,SETTLED,,3.0,WIN,4.64,1.64,54.667,,,,,,,,,,Secondary to BET 025. Poisson(λ=8.5): P(K≥7)=72.0%. Market -183 implies 64.7%. Edge +7.3%. Medium $3 per Rule 43. Both bets confirm same direction — Sale exceeds 7 Ks. The +105 Over 8 is the primary value bet.,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""UNRECOGNIZED_MARKET_STRING""]",REAL,True,,,,[]
